難度,掉落池ID,群組ID,掉落池備註,抽取次數,先抽稀有度,忽略難度,普通物品BP,遺物BP,None有效權重,None比例,Normal有效權重,Normal比例,Rare有效權重,Rare比例,Elite有效權重,Elite比例,Epic有效權重,Epic比例,Legend有效權重,Legend比例,Unique有效權重,Unique比例
Easy,227001,227000,"챕2 미니보스 (테트라, 허영심의 말로) - 특성재료",1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,19.80%,850,16.83%,3200,63.37%,0,0.00%,0,0.00%
Normal,227001,227000,"챕2 미니보스 (테트라, 허영심의 말로) - 특성재료",1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,16.67%,1000,16.67%,4000,66.67%,0,0.00%,0,0.00%
Hard,227001,227000,"챕2 미니보스 (테트라, 허영심의 말로) - 특성재료",1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,12.50%,1600,20.00%,5400,67.50%,0,0.00%,0,0.00%
Insane,227001,227000,"챕2 미니보스 (테트라, 허영심의 말로) - 특성재료",1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,6.69%,3150,21.07%,10800,72.24%,0,0.00%,0,0.00%
Easy,227002,227000,"챕2 미니보스 (테트라, 허영심의 말로) - 서브 퀘템",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Normal,227002,227000,"챕2 미니보스 (테트라, 허영심의 말로) - 서브 퀘템",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Hard,227002,227000,"챕2 미니보스 (테트라, 허영심의 말로) - 서브 퀘템",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Insane,227002,227000,"챕2 미니보스 (테트라, 허영심의 말로) - 서브 퀘템",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Easy,227100,227100,"챕2 미니보스 - 참수된 인형, 마가렛",4,TRUE,FALSE,9000,750,0,0.00%,2000,23.53%,4000,47.06%,1700,20.00%,800,9.41%,0,0.00%,0,0.00%
Normal,227100,227100,"챕2 미니보스 - 참수된 인형, 마가렛",4,TRUE,FALSE,9000,750,0,0.00%,2000,22.22%,4000,44.44%,2000,22.22%,1000,11.11%,0,0.00%,0,0.00%
Hard,227100,227100,"챕2 미니보스 - 참수된 인형, 마가렛",4,TRUE,FALSE,9000,750,0,0.00%,2000,18.96%,4000,37.91%,3200,30.33%,1350,12.80%,0,0.00%,0,0.00%
Insane,227100,227100,"챕2 미니보스 - 참수된 인형, 마가렛",4,TRUE,FALSE,9000,750,0,0.00%,2000,13.33%,4000,26.67%,6300,42.00%,2700,18.00%,0,0.00%,0,0.00%
Easy,227101,227100,"챕2 미니보스 (참수된 인형, 마가렛) - 특성재료",1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,19.80%,850,16.83%,3200,63.37%,0,0.00%,0,0.00%
Normal,227101,227100,"챕2 미니보스 (참수된 인형, 마가렛) - 특성재료",1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,16.67%,1000,16.67%,4000,66.67%,0,0.00%,0,0.00%
Hard,227101,227100,"챕2 미니보스 (참수된 인형, 마가렛) - 특성재료",1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,12.50%,1600,20.00%,5400,67.50%,0,0.00%,0,0.00%
Insane,227101,227100,"챕2 미니보스 (참수된 인형, 마가렛) - 특성재료",1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,6.69%,3150,21.07%,10800,72.24%,0,0.00%,0,0.00%
Easy,227102,227100,"챕2 미니보스 (참수된 인형, 마가렛) - 서브 퀘템",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Normal,227102,227100,"챕2 미니보스 (참수된 인형, 마가렛) - 서브 퀘템",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Hard,227102,227100,"챕2 미니보스 (참수된 인형, 마가렛) - 서브 퀘템",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Insane,227102,227100,"챕2 미니보스 (참수된 인형, 마가렛) - 서브 퀘템",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Easy,227200,227200,챕2 미니보스 - 기생 당한 머피,4,TRUE,FALSE,9000,750,0,0.00%,2000,23.53%,4000,47.06%,1700,20.00%,800,9.41%,0,0.00%,0,0.00%
Normal,227200,227200,챕2 미니보스 - 기생 당한 머피,4,TRUE,FALSE,9000,750,0,0.00%,2000,22.22%,4000,44.44%,2000,22.22%,1000,11.11%,0,0.00%,0,0.00%
Hard,227200,227200,챕2 미니보스 - 기생 당한 머피,4,TRUE,FALSE,9000,750,0,0.00%,2000,18.96%,4000,37.91%,3200,30.33%,1350,12.80%,0,0.00%,0,0.00%
Insane,227200,227200,챕2 미니보스 - 기생 당한 머피,4,TRUE,FALSE,9000,750,0,0.00%,2000,13.33%,4000,26.67%,6300,42.00%,2700,18.00%,0,0.00%,0,0.00%
Easy,227201,227200,챕2 미니보스 (기생 당한 머피) - 특성재료,1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,19.80%,850,16.83%,3200,63.37%,0,0.00%,0,0.00%
Normal,227201,227200,챕2 미니보스 (기생 당한 머피) - 특성재료,1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,16.67%,1000,16.67%,4000,66.67%,0,0.00%,0,0.00%
Hard,227201,227200,챕2 미니보스 (기생 당한 머피) - 특성재료,1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,12.50%,1600,20.00%,5400,67.50%,0,0.00%,0,0.00%
Insane,227201,227200,챕2 미니보스 (기생 당한 머피) - 특성재료,1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,6.69%,3150,21.07%,10800,72.24%,0,0.00%,0,0.00%
Easy,227202,227200,챕2 미니보스 (기생 당한 머피) - 서브 퀘템,1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Normal,227202,227200,챕2 미니보스 (기생 당한 머피) - 서브 퀘템,1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Hard,227202,227200,챕2 미니보스 (기생 당한 머피) - 서브 퀘템,1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Insane,227202,227200,챕2 미니보스 (기생 당한 머피) - 서브 퀘템,1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Easy,227300,227300,"챕2 미니보스 - 잿빛 축복, 크람푸스",4,TRUE,FALSE,9000,750,0,0.00%,2000,23.53%,4000,47.06%,1700,20.00%,800,9.41%,0,0.00%,0,0.00%
Normal,227300,227300,"챕2 미니보스 - 잿빛 축복, 크람푸스",4,TRUE,FALSE,9000,750,0,0.00%,2000,22.22%,4000,44.44%,2000,22.22%,1000,11.11%,0,0.00%,0,0.00%
Hard,227300,227300,"챕2 미니보스 - 잿빛 축복, 크람푸스",4,TRUE,FALSE,9000,750,0,0.00%,2000,18.96%,4000,37.91%,3200,30.33%,1350,12.80%,0,0.00%,0,0.00%
Insane,227300,227300,"챕2 미니보스 - 잿빛 축복, 크람푸스",4,TRUE,FALSE,9000,750,0,0.00%,2000,13.33%,4000,26.67%,6300,42.00%,2700,18.00%,0,0.00%,0,0.00%
Easy,227301,227300,"챕2 미니보스 (잿빛 축복, 크람푸스) - 특성재료",1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,19.80%,850,16.83%,3200,63.37%,0,0.00%,0,0.00%
Normal,227301,227300,"챕2 미니보스 (잿빛 축복, 크람푸스) - 특성재료",1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,16.67%,1000,16.67%,4000,66.67%,0,0.00%,0,0.00%
Hard,227301,227300,"챕2 미니보스 (잿빛 축복, 크람푸스) - 특성재료",1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,12.50%,1600,20.00%,5400,67.50%,0,0.00%,0,0.00%
Insane,227301,227300,"챕2 미니보스 (잿빛 축복, 크람푸스) - 특성재료",1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,6.69%,3150,21.07%,10800,72.24%,0,0.00%,0,0.00%
Easy,227302,227300,"챕2 미니보스 (잿빛 축복, 크람푸스) - 퀘스트 보상",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Normal,227302,227300,"챕2 미니보스 (잿빛 축복, 크람푸스) - 퀘스트 보상",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Hard,227302,227300,"챕2 미니보스 (잿빛 축복, 크람푸스) - 퀘스트 보상",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Insane,227302,227300,"챕2 미니보스 (잿빛 축복, 크람푸스) - 퀘스트 보상",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Easy,227303,227300,"챕2 미니보스 (잿빛 축복, 크람푸스) - 서브 퀘템",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Normal,227303,227300,"챕2 미니보스 (잿빛 축복, 크람푸스) - 서브 퀘템",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Hard,227303,227300,"챕2 미니보스 (잿빛 축복, 크람푸스) - 서브 퀘템",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Insane,227303,227300,"챕2 미니보스 (잿빛 축복, 크람푸스) - 서브 퀘템",1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Easy,227400,227400,챕2 미니보스 - 브리쳐,4,TRUE,FALSE,9000,750,0,0.00%,2000,23.53%,4000,47.06%,1700,20.00%,800,9.41%,0,0.00%,0,0.00%
Normal,227400,227400,챕2 미니보스 - 브리쳐,4,TRUE,FALSE,9000,750,0,0.00%,2000,22.22%,4000,44.44%,2000,22.22%,1000,11.11%,0,0.00%,0,0.00%
Hard,227400,227400,챕2 미니보스 - 브리쳐,4,TRUE,FALSE,9000,750,0,0.00%,2000,18.96%,4000,37.91%,3200,30.33%,1350,12.80%,0,0.00%,0,0.00%
Insane,227400,227400,챕2 미니보스 - 브리쳐,4,TRUE,FALSE,9000,750,0,0.00%,2000,13.33%,4000,26.67%,6300,42.00%,2700,18.00%,0,0.00%,0,0.00%
Easy,227401,227400,챕2 미니보스 (브리쳐) - 특성재료,1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,19.80%,850,16.83%,3200,63.37%,0,0.00%,0,0.00%
Normal,227401,227400,챕2 미니보스 (브리쳐) - 특성재료,1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,16.67%,1000,16.67%,4000,66.67%,0,0.00%,0,0.00%
Hard,227401,227400,챕2 미니보스 (브리쳐) - 특성재료,1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,12.50%,1600,20.00%,5400,67.50%,0,0.00%,0,0.00%
Insane,227401,227400,챕2 미니보스 (브리쳐) - 특성재료,1,TRUE,FALSE,6000,0,0,0.00%,0,0.00%,1000,6.69%,3150,21.07%,10800,72.24%,0,0.00%,0,0.00%
Easy,227402,227400,챕2 미니보스 (브리쳐) - 퀘스트 보상,1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Normal,227402,227400,챕2 미니보스 (브리쳐) - 퀘스트 보상,1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Hard,227402,227400,챕2 미니보스 (브리쳐) - 퀘스트 보상,1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Insane,227402,227400,챕2 미니보스 (브리쳐) - 퀘스트 보상,1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Easy,227403,227400,챕2 미니보스 (브리쳐) - 서브 퀘템,1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Normal,227403,227400,챕2 미니보스 (브리쳐) - 서브 퀘템,1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Hard,227403,227400,챕2 미니보스 (브리쳐) - 서브 퀘템,1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Insane,227403,227400,챕2 미니보스 (브리쳐) - 서브 퀘템,1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Easy,228000,228000,챕2 - 채집 대상 몬스터1 1회,1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Normal,228000,228000,챕2 - 채집 대상 몬스터1 1회,1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Hard,228000,228000,챕2 - 채집 대상 몬스터1 1회,1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Insane,228000,228000,챕2 - 채집 대상 몬스터1 1회,1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Easy,228001,228000,챕2 - 채집 대상 몬스터1 2회,1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Normal,228001,228000,챕2 - 채집 대상 몬스터1 2회,1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Hard,228001,228000,챕2 - 채집 대상 몬스터1 2회,1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Insane,228001,228000,챕2 - 채집 대상 몬스터1 2회,1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Easy,228002,228000,챕2 - 채집 대상 몬스터1 3회,1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Normal,228002,228000,챕2 - 채집 대상 몬스터1 3회,1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Hard,228002,228000,챕2 - 채집 대상 몬스터1 3회,1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Insane,228002,228000,챕2 - 채집 대상 몬스터1 3회,1,FALSE,TRUE,10000,0,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,1000,20.00%,0,0.00%,0,0.00%
Easy,229000,229000,챕1 랜드마크 4001 평사도 전초 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Normal,229000,229000,챕1 랜드마크 4001 평사도 전초 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Hard,229000,229000,챕1 랜드마크 4001 평사도 전초 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Insane,229000,229000,챕1 랜드마크 4001 평사도 전초 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Easy,229100,229100,챕1 랜드마크 4002 일그러진 회랑 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Normal,229100,229100,챕1 랜드마크 4002 일그러진 회랑 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Hard,229100,229100,챕1 랜드마크 4002 일그러진 회랑 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Insane,229100,229100,챕1 랜드마크 4002 일그러진 회랑 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Easy,229200,229200,챕1 랜드마크 4003 비명 지르는 화원 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Normal,229200,229200,챕1 랜드마크 4003 비명 지르는 화원 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Hard,229200,229200,챕1 랜드마크 4003 비명 지르는 화원 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Insane,229200,229200,챕1 랜드마크 4003 비명 지르는 화원 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Easy,229300,229300,챕1 랜드마크 4004 침묵의 서고 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Normal,229300,229300,챕1 랜드마크 4004 침묵의 서고 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Hard,229300,229300,챕1 랜드마크 4004 침묵의 서고 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Insane,229300,229300,챕1 랜드마크 4004 침묵의 서고 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Easy,229400,229400,챕1 랜드마크 4005 귀신들린 사무실 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Normal,229400,229400,챕1 랜드마크 4005 귀신들린 사무실 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Hard,229400,229400,챕1 랜드마크 4005 귀신들린 사무실 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Insane,229400,229400,챕1 랜드마크 4005 귀신들린 사무실 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Easy,229500,229500,챕1 랜드마크 4006 불길한 성역 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Normal,229500,229500,챕1 랜드마크 4006 불길한 성역 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Hard,229500,229500,챕1 랜드마크 4006 불길한 성역 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Insane,229500,229500,챕1 랜드마크 4006 불길한 성역 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Easy,229600,229600,챕1 랜드마크 4007 최후의 경찰서 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Normal,229600,229600,챕1 랜드마크 4007 최후의 경찰서 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Hard,229600,229600,챕1 랜드마크 4007 최후의 경찰서 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Insane,229600,229600,챕1 랜드마크 4007 최후의 경찰서 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Easy,229700,229700,챕1 랜드마크 4008 멈춰버린 가전매장 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Normal,229700,229700,챕1 랜드마크 4008 멈춰버린 가전매장 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Hard,229700,229700,챕1 랜드마크 4008 멈춰버린 가전매장 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Insane,229700,229700,챕1 랜드마크 4008 멈춰버린 가전매장 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Easy,229800,229800,챕1 랜드마크 4009 축축한 물류 창고 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Normal,229800,229800,챕1 랜드마크 4009 축축한 물류 창고 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Hard,229800,229800,챕1 랜드마크 4009 축축한 물류 창고 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Insane,229800,229800,챕1 랜드마크 4009 축축한 물류 창고 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Easy,229900,229900,챕1 랜드마크 4010 공원발굴지 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Normal,229900,229900,챕1 랜드마크 4010 공원발굴지 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Hard,229900,229900,챕1 랜드마크 4010 공원발굴지 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Insane,229900,229900,챕1 랜드마크 4010 공원발굴지 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Easy,230000,230000,챕1 랜드마크 4011 이름 없는 공터 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Normal,230000,230000,챕1 랜드마크 4011 이름 없는 공터 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Hard,230000,230000,챕1 랜드마크 4011 이름 없는 공터 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Insane,230000,230000,챕1 랜드마크 4011 이름 없는 공터 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Easy,230100,230100,챕1 랜드마크 4012 아무도 찾지 않는 파출소 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Normal,230100,230100,챕1 랜드마크 4012 아무도 찾지 않는 파출소 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Hard,230100,230100,챕1 랜드마크 4012 아무도 찾지 않는 파출소 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Insane,230100,230100,챕1 랜드마크 4012 아무도 찾지 않는 파출소 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%,0,0.00%
Easy,230200,230200,챕1 랜드마크 4013 망각의 열람실 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%
Normal,230200,230200,챕1 랜드마크 4013 망각의 열람실 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%
Hard,230200,230200,챕1 랜드마크 4013 망각의 열람실 - 시그니처 포인트,1,TRUE,TRUE,1500,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,1500,100.00%,0,0.00%,0,0.00%
