難度,怪物ID,怪物名稱,怪物原名,怪物類型,怪物類型原值,怪物分類,怪物分類原值,HP,攻擊,防禦,難度HP倍率%,難度攻擊倍率%,難度防禦倍率%,基礎HP,基礎攻擊,基礎防禦,火抗性%,水抗性%,風抗性%,建議屬性,弱點說明,抗性說明,掉落池ID,掉落池名稱,掉落ID來源,出現設定ID,出現機率,移動速度,攻擊速度,視野距離,背後視野距離,主動技能ID,被動技能ID
Normal,300009,憤怒失控的靈魂收集者，艾爾德裡斯,소울 콜렉터 - 페이즈2 (스토리),首領,Boss,異界(Eldritch),Eldritch,10200,204,106.25,85,85,85,12000,240,125,0,0,-25,風,風 -25%,無明顯抗性,,,,,,1.6,1,40,40,21003050|21003051|21003052|21003053|21003054|21003055|21003056|21003057|21003058|21003059|21003060|21003061,21003007|21003015
Normal,301006,憤怒失控的靈魂收集者，艾爾德裡斯,소울 콜렉터 - 페이즈2 (1챕터 범용),首領,Boss,異界(Eldritch),Eldritch,8160,204,106.25,85,85,85,9600,240,125,0,0,-25,風,風 -25%,無明顯抗性,,,,,,1.6,1,3.6,2.5,21003050|21003052|21003053|21003054|21003055|21003056|21003057|21003058|21003059|21003060|21003061,21003007|21003015
Easy,300016,憤怒的八尺鬼神,팔척귀신 3페 (스토리),首領,Boss,幻象(Phantasm),Phantasm,2520,132,81.25,70,55,65,3600,240,125,25,0,-25,風,風 -25%,火 +25%,,,,,,2.4,1,30,30,21005021|21005022|21005024|21005025|21005026|21005027|21005028|21005029,21005006|21005020
Easy,301016,憤怒的八尺鬼神,팔척귀신 3페 (1챕터 범용),首領,Boss,幻象(Phantasm),Phantasm,3500,132,81.25,70,55,65,5000,240,125,25,0,-25,風,風 -25%,火 +25%,,,,,,2.4,1,3.6,2.5,21005021|21005022|21005024|21005025|21005026|21005027|21005028|21005029,21005006|21005020
Hard,300016,憤怒的八尺鬼神,팔척귀신 3페 (스토리),首領,Boss,幻象(Phantasm),Phantasm,5400,276,118.75,150,115,95,3600,240,125,25,0,-25,風,風 -25%,火 +25%,,,,,,2.4,1,30,30,21005021|21005022|21005024|21005025|21005026|21005027|21005028|21005029,21005006|21005020
Hard,301016,憤怒的八尺鬼神,팔척귀신 3페 (1챕터 범용),首領,Boss,幻象(Phantasm),Phantasm,7500,276,118.75,150,115,95,5000,240,125,25,0,-25,風,風 -25%,火 +25%,,,,,,2.4,1,3.6,2.5,21005021|21005022|21005024|21005025|21005026|21005027|21005028|21005029,21005006|21005020
Insane,300016,憤怒的八尺鬼神,팔척귀신 3페 (스토리),首領,Boss,幻象(Phantasm),Phantasm,8640,312,131.25,240,130,105,3600,240,125,25,0,-25,風,風 -25%,火 +25%,,,,,,2.4,1,30,30,21005021|21005022|21005024|21005025|21005026|21005027|21005028|21005029,21005006|21005020
Insane,301016,憤怒的八尺鬼神,팔척귀신 3페 (1챕터 범용),首領,Boss,幻象(Phantasm),Phantasm,12000,312,131.25,240,130,105,5000,240,125,25,0,-25,風,風 -25%,火 +25%,,,,,,2.4,1,3.6,2.5,21005021|21005022|21005024|21005025|21005026|21005027|21005028|21005029,21005006|21005020
Normal,300016,憤怒的八尺鬼神,팔척귀신 3페 (스토리),首領,Boss,幻象(Phantasm),Phantasm,3060,204,106.25,85,85,85,3600,240,125,25,0,-25,風,風 -25%,火 +25%,,,,,,2.4,1,30,30,21005021|21005022|21005024|21005025|21005026|21005027|21005028|21005029,21005006|21005020
Normal,301016,憤怒的八尺鬼神,팔척귀신 3페 (1챕터 범용),首領,Boss,幻象(Phantasm),Phantasm,4250,204,106.25,85,85,85,5000,240,125,25,0,-25,風,風 -25%,火 +25%,,,,,,2.4,1,3.6,2.5,21005021|21005022|21005024|21005025|21005026|21005027|21005028|21005029,21005006|21005020
Easy,300024,憤怒的柯爾普斯,코르푸스 페이즈2,首領,Boss,機械(Machine),Machine,7000,140.25,81.25,70,55,65,10000,255,125,0,0,0,無,無明顯弱點,無明顯抗性,,,,,,0,1,30,30,21004001|21004002|21004003|21004004|21004005|21004006|21004007|21004008|21004009,90000004
Hard,300024,憤怒的柯爾普斯,코르푸스 페이즈2,首領,Boss,機械(Machine),Machine,15000,293.25,118.75,150,115,95,10000,255,125,0,0,0,無,無明顯弱點,無明顯抗性,,,,,,0,1,30,30,21004001|21004002|21004003|21004004|21004005|21004006|21004007|21004008|21004009,90000004
Insane,300024,憤怒的柯爾普斯,코르푸스 페이즈2,首領,Boss,機械(Machine),Machine,24000,331.5,131.25,240,130,105,10000,255,125,0,0,0,無,無明顯弱點,無明顯抗性,,,,,,0,1,30,30,21004001|21004002|21004003|21004004|21004005|21004006|21004007|21004008|21004009,90000004
Normal,300024,憤怒的柯爾普斯,코르푸스 페이즈2,首領,Boss,機械(Machine),Machine,8500,216.75,106.25,85,85,85,10000,255,125,0,0,0,無,無明顯弱點,無明顯抗性,,,,,,0,1,30,30,21004001|21004002|21004003|21004004|21004005|21004006|21004007|21004008|21004009,90000004
Easy,200050,熨斗助手,인두조수,普通,Normal,異界(Eldritch),Eldritch,770,112.75,50.7,70,55,65,1100,205,78,-25,25,0,火,火 -25%,水 +25%,,,,,,1.4,1,3.5,1.4,20002001|20002002,
Hard,200050,熨斗助手,인두조수,普通,Normal,異界(Eldritch),Eldritch,1650,235.75,74.1,150,115,95,1100,205,78,-25,25,0,火,火 -25%,水 +25%,,,,,,1.4,1,3.5,1.4,20002001|20002002,
Insane,200050,熨斗助手,인두조수,普通,Normal,異界(Eldritch),Eldritch,2640,266.5,81.9,240,130,105,1100,205,78,-25,25,0,火,火 -25%,水 +25%,,,,,,1.4,1,3.5,1.4,20002001|20002002,
Normal,200050,熨斗助手,인두조수,普通,Normal,異界(Eldritch),Eldritch,935,174.25,66.3,85,85,85,1100,205,78,-25,25,0,火,火 -25%,水 +25%,,,,,,1.4,1,3.5,1.4,20002001|20002002,
Easy,200022,噬菌體,박테리오 파지,普通,Normal,機械(Machine),Machine,665,113.3,50.7,70,55,65,950,206,78,0,-25,0,水,水 -25%,無明顯抗性,221600,챕2 기계 몬스터 (노멀),221600:MonsterSpawn,20010703,1750,1.7,1,3.5,1.5,20001080|20001081|20001082,
Hard,200022,噬菌體,박테리오 파지,普通,Normal,機械(Machine),Machine,1425,236.9,74.1,150,115,95,950,206,78,0,-25,0,水,水 -25%,無明顯抗性,221600,챕2 기계 몬스터 (노멀),221600:MonsterSpawn,20010703,1750,1.7,1,3.5,1.5,20001080|20001081|20001082,
Insane,200022,噬菌體,박테리오 파지,普通,Normal,機械(Machine),Machine,2280,267.8,81.9,240,130,105,950,206,78,0,-25,0,水,水 -25%,無明顯抗性,221600,챕2 기계 몬스터 (노멀),221600:MonsterSpawn,20010703,1750,1.7,1,3.5,1.5,20001080|20001081|20001082,
Normal,200022,噬菌體,박테리오 파지,普通,Normal,機械(Machine),Machine,807.5,175.1,66.3,85,85,85,950,206,78,0,-25,0,水,水 -25%,無明顯抗性,221600,챕2 기계 몬스터 (노멀),221600:MonsterSpawn,20010703,1750,1.7,1,3.5,1.5,20001080|20001081|20001082,
Easy,820006,機械稻草人,허수아비(기계),普通,Normal,機械(Machine),Machine,7000,119.35,40.3,70,55,65,10000,217,62,0,-25,0,水,水 -25%,無明顯抗性,,,,,,0,1,2,2,,40010007|40010008|40010009
Hard,820006,機械稻草人,허수아비(기계),普通,Normal,機械(Machine),Machine,15000,249.55,58.9,150,115,95,10000,217,62,0,-25,0,水,水 -25%,無明顯抗性,,,,,,0,1,2,2,,40010007|40010008|40010009
Insane,820006,機械稻草人,허수아비(기계),普通,Normal,機械(Machine),Machine,24000,282.1,65.1,240,130,105,10000,217,62,0,-25,0,水,水 -25%,無明顯抗性,,,,,,0,1,2,2,,40010007|40010008|40010009
Normal,820006,機械稻草人,허수아비(기계),普通,Normal,機械(Machine),Machine,8500,184.45,52.7,85,85,85,10000,217,62,0,-25,0,水,水 -25%,無明顯抗性,,,,,,0,1,2,2,,40010007|40010008|40010009
Easy,900005,諾亞的恐懼,노아(그림자),Shadow,Shadow,幻象(Phantasm),Phantasm,1085,115.5,50.7,70,55,65,1550,210,78,0,0,0,無,無明顯弱點,無明顯抗性,,,,,,2.5,1,30,30,29000006,
Hard,900005,諾亞的恐懼,노아(그림자),Shadow,Shadow,幻象(Phantasm),Phantasm,2325,241.5,74.1,150,115,95,1550,210,78,0,0,0,無,無明顯弱點,無明顯抗性,,,,,,2.5,1,30,30,29000006,
Insane,900005,諾亞的恐懼,노아(그림자),Shadow,Shadow,幻象(Phantasm),Phantasm,3720,273,81.9,240,130,105,1550,210,78,0,0,0,無,無明顯弱點,無明顯抗性,,,,,,2.5,1,30,30,29000006,
Normal,900005,諾亞的恐懼,노아(그림자),Shadow,Shadow,幻象(Phantasm),Phantasm,1317.5,178.5,66.3,85,85,85,1550,210,78,0,0,0,無,無明顯弱點,無明顯抗性,,,,,,2.5,1,30,30,29000006,
Easy,300021,駭客,해커 (스토리),首領,Boss,人類(Human),Human,7000,140.25,81.25,70,55,65,10000,255,125,0,0,0,無,無明顯弱點,無明顯抗性,,,,,,1.8,1,30,30,21004001|21004002|21004003|21004004|21004005|21004006|21004007|21004008|21004009,
Hard,300021,駭客,해커 (스토리),首領,Boss,人類(Human),Human,15000,293.25,118.75,150,115,95,10000,255,125,0,0,0,無,無明顯弱點,無明顯抗性,,,,,,1.8,1,30,30,21004001|21004002|21004003|21004004|21004005|21004006|21004007|21004008|21004009,
Insane,300021,駭客,해커 (스토리),首領,Boss,人類(Human),Human,24000,331.5,131.25,240,130,105,10000,255,125,0,0,0,無,無明顯弱點,無明顯抗性,,,,,,1.8,1,30,30,21004001|21004002|21004003|21004004|21004005|21004006|21004007|21004008|21004009,
Normal,300021,駭客,해커 (스토리),首領,Boss,人類(Human),Human,8500,216.75,106.25,85,85,85,10000,255,125,0,0,0,無,無明顯弱點,無明顯抗性,,,,,,1.8,1,30,30,21004001|21004002|21004003|21004004|21004005|21004006|21004007|21004008|21004009,
Easy,710001,擬態怪（儀式箱）,"미믹(의식용 상자, 마을)",普通,Normal,異界(Eldritch),Eldritch,2100,110,50.7,70,55,65,3000,200,78,0,0,0,無,無明顯弱點,無明顯抗性,111600,챕1 - 의식용 상자,111600:Monster,,,1.7,1,3.5,1.45,21100001|21100002|21100003|21100004,40010004
Easy,710002,擬態怪（儀式箱）,"미믹(의식용 상자, 도시)",普通,Normal,異界(Eldritch),Eldritch,2100,110,50.7,70,55,65,3000,200,78,0,0,0,無,無明顯弱點,無明顯抗性,211600,챕2 - 의식용 상자,211600:Monster,,,1.7,1,3.5,1.45,21100001|21100002|21100003|21100004,40010004
Hard,710001,擬態怪（儀式箱）,"미믹(의식용 상자, 마을)",普通,Normal,異界(Eldritch),Eldritch,4500,230,74.1,150,115,95,3000,200,78,0,0,0,無,無明顯弱點,無明顯抗性,111600,챕1 - 의식용 상자,111600:Monster,,,1.7,1,3.5,1.45,21100001|21100002|21100003|21100004,40010004
Hard,710002,擬態怪（儀式箱）,"미믹(의식용 상자, 도시)",普通,Normal,異界(Eldritch),Eldritch,4500,230,74.1,150,115,95,3000,200,78,0,0,0,無,無明顯弱點,無明顯抗性,211600,챕2 - 의식용 상자,211600:Monster,,,1.7,1,3.5,1.45,21100001|21100002|21100003|21100004,40010004
Insane,710001,擬態怪（儀式箱）,"미믹(의식용 상자, 마을)",普通,Normal,異界(Eldritch),Eldritch,7200,260,81.9,240,130,105,3000,200,78,0,0,0,無,無明顯弱點,無明顯抗性,111600,챕1 - 의식용 상자,111600:Monster,,,1.7,1,3.5,1.45,21100001|21100002|21100003|21100004,40010004
Insane,710002,擬態怪（儀式箱）,"미믹(의식용 상자, 도시)",普通,Normal,異界(Eldritch),Eldritch,7200,260,81.9,240,130,105,3000,200,78,0,0,0,無,無明顯弱點,無明顯抗性,211600,챕2 - 의식용 상자,211600:Monster,,,1.7,1,3.5,1.45,21100001|21100002|21100003|21100004,40010004
Normal,710001,擬態怪（儀式箱）,"미믹(의식용 상자, 마을)",普通,Normal,異界(Eldritch),Eldritch,2550,170,66.3,85,85,85,3000,200,78,0,0,0,無,無明顯弱點,無明顯抗性,111600,챕1 - 의식용 상자,111600:Monster,,,1.7,1,3.5,1.45,21100001|21100002|21100003|21100004,40010004
Normal,710002,擬態怪（儀式箱）,"미믹(의식용 상자, 도시)",普通,Normal,異界(Eldritch),Eldritch,2550,170,66.3,85,85,85,3000,200,78,0,0,0,無,無明顯弱點,無明顯抗性,211600,챕2 - 의식용 상자,211600:Monster,,,1.7,1,3.5,1.45,21100001|21100002|21100003|21100004,40010004
Easy,200006,殭屍巨漢,빅맨,普通,Normal,褻瀆(Blasphemy),Blasphemy,1540,139.15,61.1,70,55,65,2200,253,94,-25,0,0,火,火 -25%,無明顯抗性,121700,챕1 엘리트 몬스터 (좀비),121700:MonsterSpawn,20020201 / 20000402,1000 / 1000,1.9,1,3.5,2,21002000|21002001,40010004
Easy,210006,殭屍巨漢,빅맨,普通,Normal,褻瀆(Blasphemy),Blasphemy,1540,139.15,61.1,70,55,65,2200,253,94,-25,0,0,火,火 -25%,無明顯抗性,,,,,,1.55,1,3.5,2.5,21002000|21002001,40010004
Easy,220006,殭屍巨漢,빅맨,普通,Normal,褻瀆(Blasphemy),Blasphemy,1540,139.15,61.1,70,55,65,2200,253,94,-25,0,0,火,火 -25%,無明顯抗性,,,,,,1.9,1,3.5,2,21002000|21002001,40010004
Easy,240006,殭屍巨漢,빅맨,普通,Normal,褻瀆(Blasphemy),Blasphemy,770,104.5,61.1,70,55,65,1100,190,94,-25,0,0,火,火 -25%,無明顯抗性,,,,,,1.55,1,3.5,2.5,21002000|21002001,40010004
Easy,300003,殭屍巨漢,빅맨 (스토리),普通,Normal,褻瀆(Blasphemy),Blasphemy,1050,110,81.25,70,55,65,1500,200,125,-25,0,0,火,火 -25%,無明顯抗性,,,,,,2.1,1,3.5,2,21002000|21002001,
Hard,200006,殭屍巨漢,빅맨,普通,Normal,褻瀆(Blasphemy),Blasphemy,3300,290.95,89.3,150,115,95,2200,253,94,-25,0,0,火,火 -25%,無明顯抗性,121700,챕1 엘리트 몬스터 (좀비),121700:MonsterSpawn,20020201 / 20000402,1000 / 1000,1.9,1,3.5,2,21002000|21002001,40010004
Hard,210006,殭屍巨漢,빅맨,普通,Normal,褻瀆(Blasphemy),Blasphemy,3300,290.95,89.3,150,115,95,2200,253,94,-25,0,0,火,火 -25%,無明顯抗性,,,,,,1.55,1,3.5,2.5,21002000|21002001,40010004
Hard,220006,殭屍巨漢,빅맨,普通,Normal,褻瀆(Blasphemy),Blasphemy,3300,290.95,89.3,150,115,95,2200,253,94,-25,0,0,火,火 -25%,無明顯抗性,,,,,,1.9,1,3.5,2,21002000|21002001,40010004
Hard,240006,殭屍巨漢,빅맨,普通,Normal,褻瀆(Blasphemy),Blasphemy,1650,218.5,89.3,150,115,95,1100,190,94,-25,0,0,火,火 -25%,無明顯抗性,,,,,,1.55,1,3.5,2.5,21002000|21002001,40010004
Hard,300003,殭屍巨漢,빅맨 (스토리),普通,Normal,褻瀆(Blasphemy),Blasphemy,2250,230,118.75,150,115,95,1500,200,125,-25,0,0,火,火 -25%,無明顯抗性,,,,,,2.1,1,3.5,2,21002000|21002001,
Insane,200006,殭屍巨漢,빅맨,普通,Normal,褻瀆(Blasphemy),Blasphemy,5280,328.9,98.7,240,130,105,2200,253,94,-25,0,0,火,火 -25%,無明顯抗性,121700,챕1 엘리트 몬스터 (좀비),121700:MonsterSpawn,20020201 / 20000402,1000 / 1000,1.9,1,3.5,2,21002000|21002001,40010004
Insane,210006,殭屍巨漢,빅맨,普通,Normal,褻瀆(Blasphemy),Blasphemy,5280,328.9,98.7,240,130,105,2200,253,94,-25,0,0,火,火 -25%,無明顯抗性,,,,,,1.55,1,3.5,2.5,21002000|21002001,40010004
Insane,220006,殭屍巨漢,빅맨,普通,Normal,褻瀆(Blasphemy),Blasphemy,5280,328.9,98.7,240,130,105,2200,253,94,-25,0,0,火,火 -25%,無明顯抗性,,,,,,1.9,1,3.5,2,21002000|21002001,40010004
Insane,240006,殭屍巨漢,빅맨,普通,Normal,褻瀆(Blasphemy),Blasphemy,2640,247,98.7,240,130,105,1100,190,94,-25,0,0,火,火 -25%,無明顯抗性,,,,,,1.55,1,3.5,2.5,21002000|21002001,40010004
Insane,300003,殭屍巨漢,빅맨 (스토리),普通,Normal,褻瀆(Blasphemy),Blasphemy,3600,260,131.25,240,130,105,1500,200,125,-25,0,0,火,火 -25%,無明顯抗性,,,,,,2.1,1,3.5,2,21002000|21002001,
Normal,200006,殭屍巨漢,빅맨,普通,Normal,褻瀆(Blasphemy),Blasphemy,1870,215.05,79.9,85,85,85,2200,253,94,-25,0,0,火,火 -25%,無明顯抗性,121700,챕1 엘리트 몬스터 (좀비),121700:MonsterSpawn,20020201 / 20000402,1000 / 1000,1.9,1,3.5,2,21002000|21002001,40010004
Normal,210006,殭屍巨漢,빅맨,普通,Normal,褻瀆(Blasphemy),Blasphemy,1870,215.05,79.9,85,85,85,2200,253,94,-25,0,0,火,火 -25%,無明顯抗性,,,,,,1.55,1,3.5,2.5,21002000|21002001,40010004
Normal,220006,殭屍巨漢,빅맨,普通,Normal,褻瀆(Blasphemy),Blasphemy,1870,215.05,79.9,85,85,85,2200,253,94,-25,0,0,火,火 -25%,無明顯抗性,,,,,,1.9,1,3.5,2,21002000|21002001,40010004
Normal,240006,殭屍巨漢,빅맨,普通,Normal,褻瀆(Blasphemy),Blasphemy,935,161.5,79.9,85,85,85,1100,190,94,-25,0,0,火,火 -25%,無明顯抗性,,,,,,1.55,1,3.5,2.5,21002000|21002001,40010004
Normal,300003,殭屍巨漢,빅맨 (스토리),普通,Normal,褻瀆(Blasphemy),Blasphemy,1275,170,106.25,85,85,85,1500,200,125,-25,0,0,火,火 -25%,無明顯抗性,,,,,,2.1,1,3.5,2,21002000|21002001,
Easy,310052,膿腫凝視者，阿格斯,"주시하는 고름, 아르고스",小首領,MiniBoss,野獸(Beast),Beast,6370,124.3,70.85,70,55,65,9100,226,109,0,-25,25,水,水 -25%,風 +25%,226300,"챕2 미니보스 - 주시하는 고름, 아르고스",226300:MonsterSpawn,31005201 / 31200402,100 / 100,1.6,1,3.5,1.6,21000540|21000541|21000542|21000543,
Hard,310052,膿腫凝視者，阿格斯,"주시하는 고름, 아르고스",小首領,MiniBoss,野獸(Beast),Beast,13650,259.9,103.55,150,115,95,9100,226,109,0,-25,25,水,水 -25%,風 +25%,226300,"챕2 미니보스 - 주시하는 고름, 아르고스",226300:MonsterSpawn,31005201 / 31200402,100 / 100,1.6,1,3.5,1.6,21000540|21000541|21000542|21000543,
Insane,310052,膿腫凝視者，阿格斯,"주시하는 고름, 아르고스",小首領,MiniBoss,野獸(Beast),Beast,21840,293.8,114.45,240,130,105,9100,226,109,0,-25,25,水,水 -25%,風 +25%,226300,"챕2 미니보스 - 주시하는 고름, 아르고스",226300:MonsterSpawn,31005201 / 31200402,100 / 100,1.6,1,3.5,1.6,21000540|21000541|21000542|21000543,
Normal,310052,膿腫凝視者，阿格斯,"주시하는 고름, 아르고스",小首領,MiniBoss,野獸(Beast),Beast,7735,192.1,92.65,85,85,85,9100,226,109,0,-25,25,水,水 -25%,風 +25%,226300,"챕2 미니보스 - 주시하는 고름, 아르고스",226300:MonsterSpawn,31005201 / 31200402,100 / 100,1.6,1,3.5,1.6,21000540|21000541|21000542|21000543,
Easy,900007,蕾文的恐懼,레이븐(그림자),Shadow,Shadow,幻象(Phantasm),Phantasm,1050,115.5,50.7,70,55,65,1500,210,78,0,0,0,無,無明顯弱點,無明顯抗性,,,,,,2.5,1,30,30,29000010,
Hard,900007,蕾文的恐懼,레이븐(그림자),Shadow,Shadow,幻象(Phantasm),Phantasm,2250,241.5,74.1,150,115,95,1500,210,78,0,0,0,無,無明顯弱點,無明顯抗性,,,,,,2.5,1,30,30,29000010,
Insane,900007,蕾文的恐懼,레이븐(그림자),Shadow,Shadow,幻象(Phantasm),Phantasm,3600,273,81.9,240,130,105,1500,210,78,0,0,0,無,無明顯弱點,無明顯抗性,,,,,,2.5,1,30,30,29000010,
Normal,900007,蕾文的恐懼,레이븐(그림자),Shadow,Shadow,幻象(Phantasm),Phantasm,1275,178.5,66.3,85,85,85,1500,210,78,0,0,0,無,無明顯弱點,無明顯抗性,,,,,,2.5,1,30,30,29000010,
Easy,820002,褻瀆稻草人,허수아비(불경),普通,Normal,褻瀆(Blasphemy),Blasphemy,7000,119.35,40.3,70,55,65,10000,217,62,-25,0,0,火,火 -25%,無明顯抗性,,,,,,0,1,2,2,,40010007|40010008|40010009
Hard,820002,褻瀆稻草人,허수아비(불경),普通,Normal,褻瀆(Blasphemy),Blasphemy,15000,249.55,58.9,150,115,95,10000,217,62,-25,0,0,火,火 -25%,無明顯抗性,,,,,,0,1,2,2,,40010007|40010008|40010009
Insane,820002,褻瀆稻草人,허수아비(불경),普通,Normal,褻瀆(Blasphemy),Blasphemy,24000,282.1,65.1,240,130,105,10000,217,62,-25,0,0,火,火 -25%,無明顯抗性,,,,,,0,1,2,2,,40010007|40010008|40010009
Normal,820002,褻瀆稻草人,허수아비(불경),普通,Normal,褻瀆(Blasphemy),Blasphemy,8500,184.45,52.7,85,85,85,10000,217,62,-25,0,0,火,火 -25%,無明顯抗性,,,,,,0,1,2,2,,40010007|40010008|40010009
Easy,310060,斷頭玩偶，瑪格麗特,"참수된 인형, 마가렛",小首領,MiniBoss,幻象(Phantasm),Phantasm,6580,133.1,70.85,70,55,65,9400,242,109,25,0,-25,風,風 -25%,火 +25%,227100,"챕2 미니보스 - 참수된 인형, 마가렛",227100:MonsterSpawn,31006001 / 31200202,100 / 100,1.6,1,3.5,1.5,21000600|21000601|21000602|21000603|21000604|21000605,
Hard,310060,斷頭玩偶，瑪格麗特,"참수된 인형, 마가렛",小首領,MiniBoss,幻象(Phantasm),Phantasm,14100,278.3,103.55,150,115,95,9400,242,109,25,0,-25,風,風 -25%,火 +25%,227100,"챕2 미니보스 - 참수된 인형, 마가렛",227100:MonsterSpawn,31006001 / 31200202,100 / 100,1.6,1,3.5,1.5,21000600|21000601|21000602|21000603|21000604|21000605,
Insane,310060,斷頭玩偶，瑪格麗特,"참수된 인형, 마가렛",小首領,MiniBoss,幻象(Phantasm),Phantasm,22560,314.6,114.45,240,130,105,9400,242,109,25,0,-25,風,風 -25%,火 +25%,227100,"챕2 미니보스 - 참수된 인형, 마가렛",227100:MonsterSpawn,31006001 / 31200202,100 / 100,1.6,1,3.5,1.5,21000600|21000601|21000602|21000603|21000604|21000605,
Normal,310060,斷頭玩偶，瑪格麗特,"참수된 인형, 마가렛",小首領,MiniBoss,幻象(Phantasm),Phantasm,7990,205.7,92.65,85,85,85,9400,242,109,25,0,-25,風,風 -25%,火 +25%,227100,"챕2 미니보스 - 참수된 인형, 마가렛",227100:MonsterSpawn,31006001 / 31200202,100 / 100,1.6,1,3.5,1.5,21000600|21000601|21000602|21000603|21000604|21000605,
Easy,200016,醫生殭屍,좀비(남성),普通,Normal,褻瀆(Blasphemy),Blasphemy,518,106.7,50.7,70,55,65,740,194,78,-25,0,0,火,火 -25%,無明顯抗性,121100,챕1 미니언 몬스터 (좀비),121100:MonsterSpawn,20010206,1000,1.1,1,3,1.3,20000403|20000407,
Easy,210016,醫生殭屍,좀비(남성),普通,Normal,褻瀆(Blasphemy),Blasphemy,518,106.7,50.7,70,55,65,740,194,78,-25,0,0,火,火 -25%,無明顯抗性,,,,,,0.75,1,3,2.5,20000403|20000407,
Easy,240016,醫生殭屍,좀비(남성),普通,Normal,褻瀆(Blasphemy),Blasphemy,259,80.3,50.7,70,55,65,370,146,78,-25,0,0,火,火 -25%,無明顯抗性,,,,,,0.75,1,3,2.5,20000403|20000407,
Hard,200016,醫生殭屍,좀비(남성),普通,Normal,褻瀆(Blasphemy),Blasphemy,1110,223.1,74.1,150,115,95,740,194,78,-25,0,0,火,火 -25%,無明顯抗性,121100,챕1 미니언 몬스터 (좀비),121100:MonsterSpawn,20010206,1000,1.1,1,3,1.3,20000403|20000407,
